"","Source.Label","Target.Label","Subject","SentDate","SentTime","Source","Target","MainSubject"
"2830","Axel Calzas","Gustav Cazar","re: remember casino night!",2014-01-09,"16:32",10,19,"Non-work related"
"2831","Axel Calzas","Lidelse Dedos","re: remember casino night!",2014-01-09,"16:32",10,16,"Non-work related"
"2832","Axel Calzas","Birgitta Frente","re: remember casino night!",2014-01-09,"16:32",10,17,"Non-work related"
"2833","Axel Calzas","Vira Frente","re: remember casino night!",2014-01-09,"16:32",10,20,"Non-work related"
"2834","Axel Calzas","Adra Nubarron","re: remember casino night!",2014-01-09,"16:32",10,18,"Non-work related"
"2835","Axel Calzas","Marin Onda","re: remember casino night!",2014-01-09,"16:32",10,8,"Non-work related"
"2836","Axel Calzas","Kare Orilla","re: remember casino night!",2014-01-09,"16:32",10,11,"Non-work related"
"2837","Axel Calzas","Elsa Orilla","re: remember casino night!",2014-01-09,"16:32",10,12,"Non-work related"
"2838","Axel Calzas","Brand Tempestad","re: remember casino night!",2014-01-09,"16:32",10,13,"Non-work related"
"2839","Axel Calzas","Ingrid Barranco","re: remember casino night!",2014-01-09,"16:32",10,23,"Non-work related"
"2840","Axel Calzas","Ada Campo-Corrente","re: remember casino night!",2014-01-09,"16:32",10,24,"Non-work related"
"2841","Axel Calzas","Sten Sanjorge Jr ","re: remember casino night!",2014-01-09,"16:32",10,22,"Non-work related"
"2842","Axel Calzas","Orhan Strum","re: remember casino night!",2014-01-09,"16:32",10,25,"Non-work related"
"2843","Axel Calzas","Willem Vasco-Pais","re: remember casino night!",2014-01-09,"16:32",10,21,"Non-work related"
"2844","Axel Calzas","Bertrand Ovan","re: remember casino night!",2014-01-09,"16:32",10,26,"Non-work related"
"2845","Axel Calzas","Albina Hafon","re: remember casino night!",2014-01-09,"16:32",10,30,"Non-work related"
"2846","Axel Calzas","Benito Hawelon","re: remember casino night!",2014-01-09,"16:32",10,31,"Non-work related"
"2847","Axel Calzas","Claudio Hawelon","re: remember casino night!",2014-01-09,"16:32",10,32,"Non-work related"
"2848","Axel Calzas","Henk Mies","re: remember casino night!",2014-01-09,"16:32",10,33,"Non-work related"
"2849","Axel Calzas","Valeria Morlun","re: remember casino night!",2014-01-09,"16:32",10,34,"Non-work related"
"2850","Axel Calzas","Adan Morlun","re: remember casino night!",2014-01-09,"16:32",10,35,"Non-work related"
"2851","Axel Calzas","Cecilia Morluniau","re: remember casino night!",2014-01-09,"16:32",10,36,"Non-work related"
"2852","Axel Calzas","Irene Nant","re: remember casino night!",2014-01-09,"16:32",10,37,"Non-work related"
"2853","Axel Calzas","Dylan Scozzese","re: remember casino night!",2014-01-09,"16:32",10,38,"Non-work related"
"2854","Axel Calzas","Lucas Alcazar","re: remember casino night!",2014-01-09,"16:32",10,40,"Non-work related"
"2855","Axel Calzas","Isak Baza","re: remember casino night!",2014-01-09,"16:32",10,41,"Non-work related"
"2856","Axel Calzas","Linnea Bergen","re: remember casino night!",2014-01-09,"16:32",10,39,"Non-work related"
"2857","Axel Calzas","Nils Calixto","re: remember casino night!",2014-01-09,"16:32",10,42,"Non-work related"
"2858","Axel Calzas","Sven Flecha","re: remember casino night!",2014-01-09,"16:32",10,43,"Non-work related"
"2859","Axel Calzas","Hideki Cocinaro","re: remember casino night!",2014-01-09,"16:32",10,53,"Non-work related"
"2860","Axel Calzas","Inga Ferro","re: remember casino night!",2014-01-09,"16:32",10,54,"Non-work related"
"2861","Axel Calzas","Loreto Bodrogi","re: remember casino night!",2014-01-09,"16:32",10,52,"Non-work related"
"2862","Axel Calzas","Isia Vann","re: remember casino night!",2014-01-09,"16:32",10,49,"Non-work related"
"2863","Axel Calzas","Stenig Fusil","re: remember casino night!",2014-01-09,"16:32",10,46,"Non-work related"
"2864","Axel Calzas","Hennie Osvaldo","re: remember casino night!",2014-01-09,"16:32",10,48,"Non-work related"
"2865","Axel Calzas","Kanon Herrero","re: remember casino night!",2014-01-09,"16:32",10,44,"Non-work related"
"2866","Axel Calzas","Varja Lagos","re: remember casino night!",2014-01-09,"16:32",10,45,"Non-work related"
"2867","Axel Calzas","Minke Mies","re: remember casino night!",2014-01-09,"16:32",10,47,"Non-work related"
"2868","Axel Calzas","Felix Resumir","re: remember casino night!",2014-01-09,"16:32",10,51,"Non-work related"
"2869","Axel Calzas","Edvard Vann","re: remember casino night!",2014-01-09,"16:32",10,50,"Non-work related"
"2870","Axel Calzas","Emile Arpa","re: remember casino night!",2014-01-09,"16:32",10,27,"Non-work related"
"2871","Axel Calzas","Varro Awelon","re: remember casino night!",2014-01-09,"16:32",10,28,"Non-work related"
"2872","Axel Calzas","Mat Bramar","re: remember casino night!",2014-01-09,"16:32",10,1,"Non-work related"
"2873","Axel Calzas","Dante Coginian","re: remember casino night!",2014-01-09,"16:32",10,29,"Non-work related"
"2874","Axel Calzas","Carla Forluniau","re: remember casino night!",2014-01-09,"16:32",10,6,"Non-work related"
"2875","Axel Calzas","Linda Lagos","re: remember casino night!",2014-01-09,"16:32",10,4,"Non-work related"
"2876","Axel Calzas","Cornelia Lais","re: remember casino night!",2014-01-09,"16:32",10,7,"Non-work related"
"2877","Axel Calzas","Ruscella Mies Haber","re: remember casino night!",2014-01-09,"16:32",10,5,"Non-work related"
"2878","Axel Calzas","Anda Ribera","re: remember casino night!",2014-01-09,"16:32",10,2,"Non-work related"
"2879","Dylan Scozzese","Irene Nant","re: union meeting",2014-01-09,"16:34",38,37,"Work related"
"2880","Dylan Scozzese","Cecilia Morluniau","re: union meeting",2014-01-09,"16:34",38,36,"Work related"
"2881","Dylan Scozzese","Albina Hafon","re: union meeting",2014-01-09,"16:34",38,30,"Work related"
"2882","Dylan Scozzese","Adan Morlun","re: union meeting",2014-01-09,"16:34",38,35,"Work related"
"2883","Bertrand Ovan","Emile Arpa","mandatory safety training",2014-01-09,"16:36",26,27,"Work related"
"2884","Bertrand Ovan","Varro Awelon","mandatory safety training",2014-01-09,"16:36",26,28,"Work related"
"2885","Bertrand Ovan","Dante Coginian","mandatory safety training",2014-01-09,"16:36",26,29,"Work related"
"2886","Bertrand Ovan","Albina Hafon","mandatory safety training",2014-01-09,"16:36",26,30,"Work related"
"2887","Bertrand Ovan","Benito Hawelon","mandatory safety training",2014-01-09,"16:36",26,31,"Work related"
"2888","Bertrand Ovan","Claudio Hawelon","mandatory safety training",2014-01-09,"16:36",26,32,"Work related"
"2889","Bertrand Ovan","Henk Mies","mandatory safety training",2014-01-09,"16:36",26,33,"Work related"
"2890","Bertrand Ovan","Valeria Morlun","mandatory safety training",2014-01-09,"16:36",26,34,"Work related"
"2891","Bertrand Ovan","Adan Morlun","mandatory safety training",2014-01-09,"16:36",26,35,"Work related"
"2892","Bertrand Ovan","Cecilia Morluniau","mandatory safety training",2014-01-09,"16:36",26,36,"Work related"
"2893","Bertrand Ovan","Irene Nant","mandatory safety training",2014-01-09,"16:36",26,37,"Work related"
"2894","Bertrand Ovan","Dylan Scozzese","mandatory safety training",2014-01-09,"16:36",26,38,"Work related"
"2895","Kanon Herrero","Minke Mies","re: security procedures for january 20 vip visit",2014-01-09,"16:42",44,47,"Work related"
"2896","Kanon Herrero","Hennie Osvaldo","re: security procedures for january 20 vip visit",2014-01-09,"16:42",44,48,"Work related"
"2897","Kanon Herrero","Inga Ferro","re: security procedures for january 20 vip visit",2014-01-09,"16:42",44,54,"Work related"
"2898","Kanon Herrero","Edvard Vann","re: security procedures for january 20 vip visit",2014-01-09,"16:42",44,50,"Work related"
"2899","Kanon Herrero","Felix Resumir","re: security procedures for january 20 vip visit",2014-01-09,"16:42",44,51,"Work related"
"2900","Kanon Herrero","Minke Mies","re: security procedures for january 20 vip visit",2014-01-09,"16:44",44,47,"Work related"
"2901","Kanon Herrero","Hennie Osvaldo","re: security procedures for january 20 vip visit",2014-01-09,"16:44",44,48,"Work related"
"2902","Kanon Herrero","Inga Ferro","re: security procedures for january 20 vip visit",2014-01-09,"16:44",44,54,"Work related"
"2903","Kanon Herrero","Edvard Vann","re: security procedures for january 20 vip visit",2014-01-09,"16:44",44,50,"Work related"
"2904","Kanon Herrero","Felix Resumir","re: security procedures for january 20 vip visit",2014-01-09,"16:44",44,51,"Work related"
"2905","Gustav Cazar","Elsa Orilla","re: gis update",2014-01-09,"16:44",19,12,"Work related"
"2906","Gustav Cazar","Kare Orilla","re: gis update",2014-01-09,"16:44",19,11,"Work related"
"2907","Gustav Cazar","Vira Frente","re: gis update",2014-01-09,"16:44",19,20,"Work related"
"2908","Gustav Cazar","Lars Azada","re: gis update",2014-01-09,"16:44",19,14,"Work related"
"2909","Gustav Cazar","Adra Nubarron","re: gis update",2014-01-09,"16:44",19,18,"Work related"
"2910","Gustav Cazar","Felix Balas","re: gis update",2014-01-09,"16:44",19,15,"Work related"
"2911","Gustav Cazar","Axel Calzas","re: gis update",2014-01-09,"16:44",19,10,"Work related"
"2912","Gustav Cazar","Marin Onda","re: gis update",2014-01-09,"16:44",19,8,"Work related"
"2913","Gustav Cazar","Lidelse Dedos","re: gis update",2014-01-09,"16:44",19,16,"Work related"
"2914","Gustav Cazar","Brand Tempestad","re: gis update",2014-01-09,"16:44",19,13,"Work related"
"2915","Isia Vann","Loreto Bodrogi","re: security update: how to handle reporters on the grounds",2014-01-09,"16:45",49,52,"Work related"
"2916","Isia Vann","Edvard Vann","re: security update: how to handle reporters on the grounds",2014-01-09,"16:45",49,50,"Work related"
"2917","Isia Vann","Hideki Cocinaro","re: security update: how to handle reporters on the grounds",2014-01-09,"16:45",49,53,"Work related"
"2918","Felix Resumir","Dante Coginian","re: they need that report today",2014-01-09,"17:02",51,29,"Work related"
"2919","Kanon Herrero","Minke Mies","re: security procedures for january 20 vip visit",2014-01-09,"17:13",44,47,"Work related"
"2920","Kanon Herrero","Hennie Osvaldo","re: security procedures for january 20 vip visit",2014-01-09,"17:13",44,48,"Work related"
"2921","Kanon Herrero","Inga Ferro","re: security procedures for january 20 vip visit",2014-01-09,"17:13",44,54,"Work related"
"2922","Kanon Herrero","Edvard Vann","re: security procedures for january 20 vip visit",2014-01-09,"17:13",44,50,"Work related"
"2923","Kanon Herrero","Felix Resumir","re: security procedures for january 20 vip visit",2014-01-09,"17:13",44,51,"Work related"
"2924","Edvard Vann","Loreto Bodrogi","re: security update: how to handle reporters on the grounds",2014-01-09,"17:17",50,52,"Work related"
"2925","Edvard Vann","Isia Vann","re: security update: how to handle reporters on the grounds",2014-01-09,"17:17",50,49,"Work related"
"2926","Edvard Vann","Hideki Cocinaro","re: security update: how to handle reporters on the grounds",2014-01-09,"17:17",50,53,"Work related"
"2927","Vira Frente","Elsa Orilla","re: gis update",2014-01-09,"17:17",20,12,"Work related"
"2928","Vira Frente","Gustav Cazar","re: gis update",2014-01-09,"17:17",20,19,"Work related"
"2929","Vira Frente","Kare Orilla","re: gis update",2014-01-09,"17:17",20,11,"Work related"
"2930","Vira Frente","Lars Azada","re: gis update",2014-01-09,"17:17",20,14,"Work related"
"2931","Vira Frente","Adra Nubarron","re: gis update",2014-01-09,"17:17",20,18,"Work related"
"2932","Vira Frente","Felix Balas","re: gis update",2014-01-09,"17:17",20,15,"Work related"
"2933","Vira Frente","Axel Calzas","re: gis update",2014-01-09,"17:17",20,10,"Work related"
"2934","Vira Frente","Marin Onda","re: gis update",2014-01-09,"17:17",20,8,"Work related"
"2935","Vira Frente","Lidelse Dedos","re: gis update",2014-01-09,"17:17",20,16,"Work related"
"2936","Vira Frente","Brand Tempestad","re: gis update",2014-01-09,"17:17",20,13,"Work related"
"2937","Edvard Vann","Kanon Herrero","re: security procedures for january 20 vip visit",2014-01-09,"17:30",50,44,"Work related"
"2938","Edvard Vann","Minke Mies","re: security procedures for january 20 vip visit",2014-01-09,"17:30",50,47,"Work related"
"2939","Edvard Vann","Hennie Osvaldo","re: security procedures for january 20 vip visit",2014-01-09,"17:30",50,48,"Work related"
"2940","Edvard Vann","Inga Ferro","re: security procedures for january 20 vip visit",2014-01-09,"17:30",50,54,"Work related"
"2941","Edvard Vann","Felix Resumir","re: security procedures for january 20 vip visit",2014-01-09,"17:30",50,51,"Work related"
"2942","Emile Arpa","Albina Hafon","re: don't text and drive!",2014-01-09,"18:14",27,30,"Work related"
"2943","Emile Arpa","Valeria Morlun","re: don't text and drive!",2014-01-09,"18:14",27,34,"Work related"
"2944","Emile Arpa","Henk Mies","re: don't text and drive!",2014-01-09,"18:14",27,33,"Work related"
"2945","Emile Arpa","Adan Morlun","re: don't text and drive!",2014-01-09,"18:14",27,35,"Work related"
"2946","Emile Arpa","Dylan Scozzese","re: don't text and drive!",2014-01-09,"18:14",27,38,"Work related"
"2947","Felix Balas","Gustav Cazar","re: gis update",2014-01-09,"18:47",15,19,"Work related"
"2948","Felix Balas","Brand Tempestad","re: gis update",2014-01-09,"18:47",15,13,"Work related"
"2949","Felix Balas","Axel Calzas","re: gis update",2014-01-09,"18:47",15,10,"Work related"
"2950","Sten Sanjorge Jr.","Ada Campo-Corrente","re: impromptu golf vacation - who's in?",2014-01-09,"19:41",22,24,"Non-work related"
"2951","Sten Sanjorge Jr.","Orhan Strum","re: impromptu golf vacation - who's in?",2014-01-09,"19:41",22,25,"Non-work related"
"2952","Sten Sanjorge Jr.","Willem Vasco-Pais","re: impromptu golf vacation - who's in?",2014-01-09,"19:41",22,21,"Non-work related"
"2953","Willem Vasco-Pais","Ada Campo-Corrente","re: impromptu golf vacation - who's in?",2014-01-09,"19:42",21,24,"Non-work related"
"2954","Willem Vasco-Pais","Orhan Strum","re: impromptu golf vacation - who's in?",2014-01-09,"19:42",21,25,"Non-work related"
"2955","Willem Vasco-Pais","Sten Sanjorge Jr ","re: impromptu golf vacation - who's in?",2014-01-09,"19:42",21,22,"Non-work related"
"2956","Lidelse Dedos","Vira Frente","re: gis update",2014-01-09,"19:47",16,20,"Work related"
"2957","Lidelse Dedos","Marin Onda","re: gis update",2014-01-09,"19:47",16,8,"Work related"
"2958","Lidelse Dedos","Gustav Cazar","re: gis update",2014-01-09,"19:47",16,19,"Work related"
"2959","Lidelse Dedos","Birgitta Frente","re: gis update",2014-01-09,"19:47",16,17,"Work related"
"2960","Lidelse Dedos","Axel Calzas","re: gis update",2014-01-09,"19:47",16,10,"Work related"
"2961","Lidelse Dedos","Felix Balas","re: gis update",2014-01-09,"19:47",16,15,"Work related"
"2962","Lidelse Dedos","Brand Tempestad","re: gis update",2014-01-09,"19:47",16,13,"Work related"
"2963","Lidelse Dedos","Lars Azada","re: gis update",2014-01-09,"19:47",16,14,"Work related"
"2964","Lidelse Dedos","Adra Nubarron","re: gis update",2014-01-09,"19:47",16,18,"Work related"
"2965","Lidelse Dedos","Kare Orilla","re: gis update",2014-01-09,"19:47",16,11,"Work related"
"2966","Marin Onda","Vira Frente","re: gis update",2014-01-09,"19:59",8,20,"Work related"
"2967","Marin Onda","Gustav Cazar","re: gis update",2014-01-09,"19:59",8,19,"Work related"
"2968","Marin Onda","Birgitta Frente","re: gis update",2014-01-09,"19:59",8,17,"Work related"
"2969","Marin Onda","Axel Calzas","re: gis update",2014-01-09,"19:59",8,10,"Work related"
"2970","Marin Onda","Felix Balas","re: gis update",2014-01-09,"19:59",8,15,"Work related"
"2971","Marin Onda","Lidelse Dedos","re: gis update",2014-01-09,"19:59",8,16,"Work related"
"2972","Marin Onda","Brand Tempestad","re: gis update",2014-01-09,"19:59",8,13,"Work related"
"2973","Marin Onda","Lars Azada","re: gis update",2014-01-09,"19:59",8,14,"Work related"
"2974","Marin Onda","Adra Nubarron","re: gis update",2014-01-09,"19:59",8,18,"Work related"
"2975","Marin Onda","Kare Orilla","re: gis update",2014-01-09,"19:59",8,11,"Work related"
"2976","Cornelia Lais","Mat Bramar","re: missing sweater",2014-01-09,"20:24",7,1,"Non-work related"
"2977","Cornelia Lais","Anda Ribera","re: missing sweater",2014-01-09,"20:24",7,2,"Non-work related"
"2978","Cornelia Lais","Rachel Pantanal","re: missing sweater",2014-01-09,"20:24",7,3,"Non-work related"
"2979","Cornelia Lais","Linda Lagos","re: missing sweater",2014-01-09,"20:24",7,4,"Non-work related"
"2980","Cornelia Lais","Ruscella Mies Haber","re: missing sweater",2014-01-09,"20:24",7,5,"Non-work related"
"2981","Cornelia Lais","Carla Forluniau","re: missing sweater",2014-01-09,"20:24",7,6,"Non-work related"
"2982","Lars Azada","Vira Frente","re: gis update",2014-01-09,"20:28",14,20,"Work related"
"2983","Lars Azada","Marin Onda","re: gis update",2014-01-09,"20:28",14,8,"Work related"
"2984","Lars Azada","Gustav Cazar","re: gis update",2014-01-09,"20:28",14,19,"Work related"
"2985","Lars Azada","Birgitta Frente","re: gis update",2014-01-09,"20:28",14,17,"Work related"
